xxGeoId|Geography|LEAID|Year|Iteration|CDP02_10est|CDP02_10moe|CDP02_11est|CDP02_11moe|CDP02_11pct|CDP02_11pctmoe|CDP02_12est|CDP02_12moe|CDP02_12pct|CDP02_12pctmoe|CDP02_13est|CDP02_13moe|CDP02_13pct|CDP02_13pctmoe|CDP02_14est|CDP02_14moe|CDP02_14pct|CDP02_14pctmoe|CDP02_15est|CDP02_15moe|CDP02_15pct|CDP02_15pctmoe
97000US1731050|Pecatonica Community Unit School District 321, NE|1731050|2014-2018|105|1050|127|50|41|4.8|3.9|75|38|7.1|3.5|630|127|60.0|8.0|295|82|28.1|8.2|0|11|0.0|2.6
96000US1731110|Pekin Community High School District 303, NE|1731110|2014-2018|105|1780|246|0|23|0.0|1.5|0|23|0.0|1.5|0|23|0.0|1.5|1780|246|100.0|1.5|0|23|0.0|1.5
95000US1731080|Pekin Public School District108, NE|1731080|2014-2018|105|3470|471|360|133|10.4|3.8|455|167|13.1|4.4|2655|434|76.5|6.6|0|23|0.0|0.8|0|23|0.0|0.8
95000US1731140|Pembroke Consolidated Community School District 259, NE|1731140|2014-2018|105|260|158|15|19|5.8|7.9|15|18|5.8|7.2|230|146|88.5|8.1|0|11|0.0|10.0|0|11|0.0|10.0
95000US1731200|Pennoyer School District 79, NE|1731200|2014-2018|105|365|136|10|18|2.7|5.5|20|20|5.5|5.9|335|135|91.8|7.8|0|15|0.0|7.3|0|15|0.0|7.3
97000US1731270|Peoria Heights Community Unit School District 325, NE|1731270|2014-2018|105|810|160|15|24|1.9|3.1|35|46|4.3|5.5|615|153|75.9|9.6|145|61|17.9|7.0|0|15|0.0|3.3
97000US1731230|Peoria School District 150, NE|1731230|2014-2018|105|13465|615|1230|282|9.1|2.0|870|217|6.5|1.5|7790|505|57.9|3.0|3570|359|26.5|2.4|0|26|0.0|0.2
97000US1731290|Peotone Community Unit School District 207U, NE|1731290|2014-2018|105|1825|201|50|38|2.7|2.1|125|47|6.8|2.8|955|159|52.3|6.0|695|132|38.1|5.4|0|17|0.0|1.5
95000US1731380|Peru Elementary School District 124, NE|1731380|2014-2018|105|775|174|95|60|12.3|7.3|60|38|7.7|4.5|615|148|79.4|8.8|0|17|0.0|3.5|0|17|0.0|3.5
97000US1731710|Pikeland Community Unit School District 10, NE|1731710|2014-2018|105|1285|153|90|48|7.0|3.5|115|54|8.9|4.2|780|145|60.7|7.6|300|74|23.3|5.8|0|15|0.0|2.1
96000US1731620|Pinckneyville Community High School District 101, NE|1731620|2014-2018|105|400|100|0|17|0.0|6.6|0|17|0.0|6.6|0|17|0.0|6.6|400|100|100.0|6.6|0|17|0.0|6.6
97000US1731740|Plainfield School District 202, NE|1731740|2014-2018|105|27345|960|1390|274|5.1|1.0|1540|277|5.6|1.0|16000|815|58.5|2.2|8415|683|30.8|2.1|0|26|0.0|0.1
97000US1731770|Plano Community Unit School District 88, NE|1731770|2014-2018|105|2000|454|235|155|11.8|8.0|250|198|12.5|8.7|1045|282|52.3|10.1|470|241|23.5|10.2|0|17|0.0|1.4
97000US1731890|Pleasant Hill Community Unit School District 3, NE|1731890|2014-2018|105|280|80|40|21|14.3|6.3|35|22|12.5|6.9|150|48|53.6|9.6|60|29|21.4|8.4|0|11|0.0|9.3
95000US1731860|Pleasant Hill School District 69, NE|1731860|2014-2018|105|245|109|4|8|1.6|3.0|30|27|12.2|10.5|210|101|85.7|11.8|0|11|0.0|10.6|0|11|0.0|10.6
97000US1731920|Pleasant Plains Community Unit School District 8, NE|1731920|2014-2018|105|1190|166|45|29|3.8|2.4|10|7|0.8|0.6|840|138|70.6|6.4|300|93|25.2|6.7|0|15|0.0|2.3
95000US1731950|Pleasant Valley School District 62, NE|1731950|2014-2018|105|350|169|95|83|27.1|17.9|15|25|4.3|7.0|240|116|68.6|19.2|0|11|0.0|7.6|0|11|0.0|7.6
95000US0631050|Pleasant View Elementary School District, NE|0631050|2014-2018|105|250|112|0|12|0.0|13.0|0|12|0.0|13.0|250|112|100.0|13.0|0|12|0.0|13.0|0|12|0.0|13.0
95000US0631180|Plumas Lake Elementary School District, NE|0631180|2014-2018|105|1070|272|0|17|0.0|3.2|160|78|15.0|5.6|910|225|85.0|5.6|0|17|0.0|3.2|0|17|0.0|3.2
97000US0631170|Plumas Unified School District, NE|0631170|2014-2018|105|1940|221|0|19|0.0|1.8|130|87|6.7|4.5|1215|166|62.6|5.2|600|108|30.9|3.9|0|19|0.0|1.8
96000US0631230|Point Arena Joint Union High School District, NE|0631230|2014-2018|105|195|79|0|17|0.0|16.4|0|17|0.0|16.4|0|17|0.0|16.4|195|79|100.0|16.4|0|17|0.0|16.4
95000US0631290|Pollock Pines Elementary School District, NE|0631290|2014-2018|105|425|173|0|17|0.0|7.9|100|85|23.5|16.9|325|146|76.5|16.9|0|17|0.0|7.9|0|17|0.0|7.9
97000US0631320|Pomona Unified School District, NE|0631320|2014-2018|105|28350|1082|0|29|0.0|0.1|2185|276|7.7|0.9|16630|860|58.7|1.7|9535|520|33.6|1.6|0|29|0.0|0.1
95000US0631350|Pond Union Elementary School District, NE|0631350|2014-2018|105|75|35|0|12|0.0|35.2|15|14|20.0|13.4|60|28|80.0|13.4|0|12|0.0|35.2|0|12|0.0|35.2
97000US1731410|Porta Community Unit School District 202, NE|1731410|2014-2018|105|950|143|110|51|11.6|5.0|60|34|6.3|3.3|480|102|50.5|6.8|300|69|31.6|6.5|0|15|0.0|2.8
95000US0631470|Portola Valley Elementary School District, NE|0631470|2014-2018|105|665|199|0|17|0.0|5.1|80|60|12.0|8.7|585|183|88.0|8.7|0|17|0.0|5.1|0|17|0.0|5.1
97000US0631400|Potter Valley Community Unified School District, NE|0631400|2014-2018|105|315|111|0|12|0.0|10.5|4|6|1.3|2.2|235|108|74.6|12.9|75|36|23.8|13.5|0|12|0.0|10.5
97000US0631530|Poway Unified School District, NE|0631530|2014-2018|105|35745|1267|0|29|0.0|0.1|3540|477|9.9|1.4|21960|1164|61.4|2.1|10250|697|28.7|1.7|0|29|0.0|0.1
95000US0631680|Raisin City Elementary School District, NE|0631680|2014-2018|105|260|107|0|12|0.0|12.6|10|13|3.8|4.7|250|101|96.2|4.7|0|12|0.0|12.6|0|12|0.0|12.6
97000US0631710|Ramona City Unified School District, NE|0631710|2014-2018|105|5390|551|0|26|0.0|0.6|430|140|8.0|2.7|3500|493|64.9|4.9|1465|242|27.2|4.0|0|26|0.0|0.6
95000US0631740|Rancho Santa Fe Elementary School District, NE|0631740|2014-2018|105|285|150|0|17|0.0|11.5|45|40|15.8|13.5|240|136|84.2|13.5|0|17|0.0|11.5|0|17|0.0|11.5
95000US0631860|Ravenswood City Elementary School District, NE|0631860|2014-2018|105|4105|468|0|26|0.0|0.8|625|201|15.2|4.7|3480|452|84.8|4.7|0|26|0.0|0.8|0|26|0.0|0.8
95000US0631980|Red Bluff Union Elementary School District, NE|0631980|2014-2018|105|2420|371|0|23|0.0|1.4|290|134|12.0|5.2|2130|346|88.0|5.2|0|23|0.0|1.4|0|23|0.0|1.4
97000US2731750|Richfield Public School District, NE|2731750|2014-2018|105|5475|433|380|119|6.9|2.1|370|90|6.8|1.7|3330|339|60.8|4.3|1400|265|25.6|4.1|0|18|0.0|0.3
95000US2931230|Richwoods R-VII School District, NE|2931230|2014-2018|105|260|83|15|13|5.8|5.6|25|23|9.6|7.4|165|55|63.5|12.2|60|40|23.1|12.6|0|11|0.0|10.0
97000US2731780|Robbinsdale Public School District, NE|2731780|2014-2018|105|13570|774|850|205|6.3|1.4|985|224|7.3|1.6|8300|556|61.2|2.2|3435|381|25.3|2.6|0|20|0.0|0.1
97000US2731800|Rochester Public School District, NE|2731800|2014-2018|105|18905|596|1090|225|5.8|1.2|1285|183|6.8|1.0|11190|464|59.2|1.6|5345|305|28.3|1.4|0|20|0.0|0.1
97000US2631020|Schoolcraft Community Schools, NE|2631020|2014-2018|105|860|117|0|14|0.0|2.6|75|34|8.7|3.9|470|80|54.7|5.9|315|81|36.6|7.5|0|14|0.0|2.6
97000US2631320|Shelby Public Schools, NE|2631320|2014-2018|105|1340|174|0|14|0.0|1.7|60|36|4.5|2.7|790|139|59.0|5.1|490|78|36.6|5.1|0|14|0.0|1.7
97000US2631380|Shepherd Public School District, NE|2631380|2014-2018|105|1450|155|0|14|0.0|1.5|90|31|6.2|2.1|965|117|66.6|4.7|395|87|27.2|4.8|0|14|0.0|1.5
97000US1731500|Southwestern Community Unit School District 9, NE|1731500|2014-2018|105|1270|171|95|51|7.5|4.0|85|48|6.7|3.5|660|121|52.0|6.3|430|100|33.9|6.5|0|15|0.0|2.1
97000US4031020|Velma-Alma Public Schools, NE|4031020|2014-2018|105|405|84|25|13|6.2|4.2|25|17|6.2|3.6|220|55|54.3|7.5|135|47|33.3|8.7|0|9|0.0|4.8
97000US4031080|Verden Public Schools, NE|4031080|2014-2018|105|230|61|0|9|0.0|8.3|35|28|15.2|10.8|130|44|56.5|11.9|65|22|28.3|8.0|0|9|0.0|8.3
95000US4031110|Verdigris Public Schools, NE|4031110|2014-2018|105|1050|136|65|40|6.2|3.5|95|47|9.0|4.3|625|100|59.5|6.1|270|59|25.7|5.1|0|13|0.0|1.9
97000US4031140|Vian Public Schools, NE|4031140|2014-2018|105|825|175|85|44|10.3|4.9|70|51|8.5|5.8|430|116|52.1|8.5|245|78|29.7|7.9|0|9|0.0|2.4
97000US4031290|Vinita Public Schools, NE|4031290|2014-2018|105|1370|110|65|28|4.7|2.0|115|43|8.4|3.0|810|85|59.1|4.6|385|53|28.1|3.6|0|13|0.0|1.4
97000US4031350|Wagoner Public Schools, NE|4031350|2014-2018|105|2330|234|80|39|3.4|1.6|190|54|8.2|2.4|1300|174|55.8|4.9|755|137|32.4|4.6|0|15|0.0|0.9
95000US4031380|Wainwright Public School, NE|4031380|2014-2018|105|170|46|10|9|5.9|7.1|20|11|11.8|7.8|90|30|52.9|9.9|50|18|29.4|8.5|0|9|0.0|11.1
97000US4031470|Walters Public Schools, NE|4031470|2014-2018|105|640|101|50|34|7.8|5.1|15|23|2.3|3.7|285|65|44.5|8.0|290|74|45.3|9.4|0|9|0.0|3.1
97000US4031500|Wanette Public Schools, NE|4031500|2014-2018|105|260|55|10|7|3.8|2.8|20|11|7.7|4.0|120|27|46.2|7.7|110|37|42.3|8.5|0|9|0.0|7.4
97000US4031590|Wapanucka Public Schools, NE|4031590|2014-2018|105|230|53|10|7|4.3|3.3|30|17|13.0|6.1|135|43|58.7|10.0|50|18|21.7|7.8|0|9|0.0|8.3
97000US4031650|Warner Public Schools, NE|4031650|2014-2018|105|485|134|40|18|8.2|4.0|35|24|7.2|5.2|275|93|56.7|8.3|135|57|27.8|7.9|0|9|0.0|4.0
97000US2931050|Warren County R-III School District, NE|2931050|2014-2018|105|3270|377|175|109|5.4|3.3|165|89|5.0|2.7|2115|292|64.7|6.5|815|214|24.9|5.6|0|20|0.0|0.8
97000US2931020|Warrensburg R-VI School District, NE|2931020|2014-2018|105|3155|421|200|93|6.3|2.7|325|130|10.3|3.6|1810|286|57.4|4.5|820|160|26.0|4.8|0|20|0.0|0.9
97000US2931070|Warsaw R-IX School District, NE|2931070|2014-2018|105|1195|187|85|51|7.1|4.1|110|58|9.2|4.7|545|125|45.6|8.4|450|117|37.7|7.4|0|17|0.0|2.3
97000US4031710|Washington Public Schools, NE|4031710|2014-2018|105|900|185|0|9|0.0|2.2|90|46|10.0|4.0|575|136|63.9|6.2|235|53|26.1|5.4|0|9|0.0|2.2
97000US2931110|Washington School District, NE|2931110|2014-2018|105|4330|680|290|147|6.7|3.1|220|124|5.1|2.6|2460|447|56.8|5.2|1360|262|31.4|4.7|0|23|0.0|0.6
97000US4031770|Watonga Public Schools, NE|4031770|2014-2018|105|415|134|0|9|0.0|4.7|30|27|7.2|7.6|275|98|66.3|10.6|110|56|26.5|8.9|0|9|0.0|4.7
97000US4031860|Watts Public Schools, NE|4031860|2014-2018|105|315|69|15|12|4.8|3.7|35|16|11.1|4.8|175|43|55.6|8.7|90|34|28.6|8.9|0|9|0.0|6.1
97000US4031950|Waukomis Public Schools, NE|4031950|2014-2018|105|365|129|20|15|5.5|4.4|20|19|5.5|5.1|230|109|63.0|15.2|100|53|27.4|13.0|0|9|0.0|5.3
97000US4031980|Waurika Public Schools, NE|4031980|2014-2018|105|380|68|10|15|2.6|4.1|25|18|6.6|4.4|195|52|51.3|10.4|150|42|39.5|8.8|0|9|0.0|5.1
97000US2931440|Waynesville R-VI Schools, NE|2931440|2014-2018|105|5580|326|205|90|3.7|1.6|420|184|7.5|3.3|3595|328|64.4|4.9|1360|232|24.4|3.6|0|23|0.0|0.5
97000US2931460|Weaubleau R-III School District, NE|2931460|2014-2018|105|375|114|4|8|1.1|3.0|35|34|9.3|8.9|260|91|69.3|11.4|75|40|20.0|8.9|0|11|0.0|7.1
97000US2931500|Webb City R-VII School District, NE|2931500|2014-2018|105|4465|381|310|120|6.9|2.6|370|133|8.3|2.9|2580|340|57.8|5.7|1205|220|27.0|4.4|0|20|0.0|0.6
97000US2931530|Webster Groves School District, NE|2931530|2014-2018|105|3970|476|0|23|0.0|0.7|305|100|7.7|2.6|2710|423|68.3|5.0|955|188|24.1|4.3|0|23|0.0|0.7
97000US2931560|Wellington-Napoleon R-IX School District, NE|2931560|2014-2018|105|420|134|0|11|0.0|6.3|20|17|4.8|4.3|270|96|64.3|11.3|130|67|31.0|12.0|0|11|0.0|6.3
97000US2931620|Wellsville-Middletown R-I School District, NE|2931620|2014-2018|105|390|83|35|19|9.0|4.7|10|11|2.6|3.3|275|65|70.5|6.7|70|29|17.9|6.9|0|11|0.0|6.8
97000US2931650|Wentzville R-IV School District, NE|2931650|2014-2018|105|17230|797|680|154|3.9|0.9|1325|226|7.7|1.3|10350|660|60.1|2.4|4875|434|28.3|2.1|0|26|0.0|0.2
97000US4631710|West Central School District 49-7, NE|4631710|2014-2018|105|1245|163|80|43|6.4|3.3|85|46|6.8|3.7|815|126|65.5|5.5|260|79|20.9|5.7|0|13|0.0|1.6
97000US1931020|West Lyon Community School District, NE|1931020|2014-2018|105|1005|135|100|45|10.0|4.2|80|35|8.0|3.4|600|93|59.7|4.6|225|62|22.4|5.4|0|9|0.0|2.0
97000US1931080|West Marshall Community School District, NE|1931080|2014-2018|105|965|155|80|57|8.3|6.1|75|39|7.8|4.1|540|111|56.0|7.2|270|81|28.0|6.3|0|9|0.0|2.0
97000US1931110|West Monona Community School District, NE|1931110|2014-2018|105|645|86|30|17|4.7|2.9|25|26|3.9|4.4|440|85|68.2|8.4|150|55|23.3|8.0|0|9|0.0|3.0
97000US2931680|West Plains R-VII School District, NE|2931680|2014-2018|105|2240|354|140|86|6.3|3.6|140|119|6.3|5.1|1405|261|62.7|8.2|550|177|24.6|7.0|0|17|0.0|1.2
97000US2931710|West Platte County R-II School District, NE|2931710|2014-2018|105|420|78|0|11|0.0|6.3|15|11|3.6|2.8|275|73|65.5|11.1|130|51|31.0|11.0|0|11|0.0|6.3
97000US1931290|West Sioux Community School District, NE|1931290|2014-2018|105|875|161|90|55|10.3|6.0|85|48|9.7|5.8|550|152|62.9|10.2|150|56|17.1|5.7|0|9|0.0|2.3
97000US1931350|Western Dubuque Community School District, NE|1931350|2014-2018|105|2975|304|175|44|5.9|1.4|210|74|7.1|2.4|1575|207|52.9|4.1|1010|152|33.9|3.9|0|17|0.0|0.7
97000US3631020|Westhampton Beach Union Free School District, NE|3631020|2014-2018|105|765|142|15|14|2.0|2.0|25|27|3.3|3.3|355|69|46.4|7.4|370|102|48.4|7.8|0|17|0.0|4.2
97000US3631050|Westmoreland Central School District, NE|3631050|2014-2018|105|1020|273|45|47|4.4|4.5|100|72|9.8|7.8|555|190|54.4|10.9|320|146|31.4|11.0|0|17|0.0|3.1
97000US2931860|Westran R-I School District, NE|2931860|2014-2018|105|720|188|0|11|0.0|3.7|30|27|4.2|3.8|470|150|65.3|9.3|220|79|30.6|8.8|0|11|0.0|3.7
95000US2931890|Westview C-6 School District, NE|2931890|2014-2018|105|250|124|0|11|0.0|10.4|20|19|8.0|5.8|190|105|76.0|9.7|40|28|16.0|11.2|0|11|0.0|10.4
97000US1931470|Westwood Community School District, NE|1931470|2014-2018|105|550|113|25|21|4.5|3.9|55|36|10.0|6.1|350|82|63.6|8.5|120|47|21.8|6.9|0|9|0.0|3.6
97000US3631170|Wheatland-Chili Central School District, NE|3631170|2014-2018|105|695|183|0|17|0.0|4.6|90|67|12.9|9.4|455|162|65.5|12.7|155|66|22.3|9.0|0|17|0.0|4.6
97000US2931950|Wheaton R-III School District, NE|2931950|2014-2018|105|275|127|0|11|0.0|9.5|25|21|9.1|7.1|145|78|52.7|19.4|105|77|38.2|18.3|0|11|0.0|9.5
97000US3631260|White Plains City School District, NE|3631260|2014-2018|105|6810|614|370|152|5.4|2.1|650|176|9.5|2.4|3910|346|57.4|4.5|1885|377|27.7|4.2|0|28|0.0|0.5
97000US3631290|Whitehall Central School District, NE|3631290|2014-2018|105|600|154|55|32|9.2|4.8|30|30|5.0|4.7|340|108|56.7|9.4|175|65|29.2|8.9|0|12|0.0|5.3
97000US3631320|Whitesboro Central School District, NE|3631320|2014-2018|105|3285|383|0|22|0.0|1.0|245|127|7.5|3.9|1865|281|56.8|7.3|1170|285|35.6|6.5|0|22|0.0|1.0
97000US3631350|Whitesville Central School District, NE|3631350|2014-2018|105|180|68|4|6|2.2|3.2|10|11|5.6|7.2|135|62|75.0|15.1|35|18|19.4|10.1|0|12|0.0|16.5
97000US1931620|Whiting Community School District, NE|1931620|2014-2018|105|250|57|50|23|20.0|8.0|10|9|4.0|3.8|145|38|58.0|9.2|45|20|18.0|7.3|0|9|0.0|7.7
97000US3631380|Whitney Point Central School District, NE|3631380|2014-2018|105|1475|211|100|48|6.8|3.1|85|34|5.8|2.5|855|150|58.0|5.2|435|94|29.5|4.5|0|17|0.0|2.2
97000US1931680|Williamsburg Community School District, NE|1931680|2014-2018|105|1025|195|95|56|9.3|5.2|95|55|9.3|5.4|565|137|55.1|7.3|270|86|26.3|6.8|0|13|0.0|1.9
97000US3631440|Williamson Central School District, NE|3631440|2014-2018|105|1195|223|80|56|6.7|4.2|50|32|4.2|2.7|665|144|55.6|6.8|400|105|33.5|6.8|0|17|0.0|2.7
97000US3631470|Williamsville Central School District, NE|3631470|2014-2018|105|10170|621|450|133|4.4|1.3|455|131|4.5|1.3|5790|503|56.9|3.6|3480|436|34.2|3.5|0|28|0.0|0.3
97000US3631500|Willsboro Central School District, NE|3631500|2014-2018|105|350|89|15|14|4.3|4.7|35|22|10.0|5.9|160|49|45.7|11.4|140|64|40.0|13.0|0|12|0.0|8.9
97000US3631560|Wilson Central School District, NE|3631560|2014-2018|105|1260|256|20|20|1.6|1.6|35|25|2.8|2.1|655|176|52.0|9.7|550|180|43.7|10.0|0|17|0.0|2.5
97000US1931800|Wilton Community School District, NE|1931800|2014-2018|105|865|220|155|72|17.9|7.1|75|46|8.7|5.6|500|178|57.8|10.6|135|54|15.6|6.7|0|9|0.0|2.3
97000US3631590|Windham-Ashland-Jewett Central School District, NE|3631590|2014-2018|105|300|75|0|12|0.0|10.3|4|7|1.3|3.6|210|64|70.0|10.0|80|32|26.7|9.4|0|12|0.0|10.3
97000US1931830|Winfield-Mount Union Community School District, NE|1931830|2014-2018|105|360|89|15|11|4.2|3.9|20|17|5.6|4.6|200|70|55.6|12.0|130|45|36.1|8.9|0|9|0.0|5.4
97000US1931860|Winterset Community School District, NE|1931860|2014-2018|105|2045|221|150|89|7.3|3.9|65|44|3.2|2.1|1270|169|62.1|6.1|560|108|27.4|5.2|0|13|0.0|1.0
97000US1931920|Woodbine Community School District, NE|1931920|2014-2018|105|470|75|55|23|11.7|5.1|35|15|7.4|3.4|300|63|63.8|7.4|85|38|18.1|7.4|0|9|0.0|4.2
97000US1931950|Woodbury Central Community School District, NE|1931950|2014-2018|105|610|107|20|15|3.3|2.9|40|22|6.6|3.8|345|76|56.6|7.0|205|61|33.6|8.2|0|9|0.0|3.2
97000US3631740|Worcester Central School District, NE|3631740|2014-2018|105|315|88|4|3|1.3|2.0|35|29|11.1|8.4|170|63|54.0|13.7|105|42|33.3|9.9|0|12|0.0|9.8
97000US3631800|Wyandanch Union Free School District, NE|3631800|2014-2018|105|2045|379|125|74|6.1|3.3|160|82|7.8|3.9|1320|291|64.5|7.5|435|156|21.3|6.9|0|19|0.0|1.6
97000US3631860|Wyoming Central School District, NE|3631860|2014-2018|105|230|63|0|12|0.0|13.2|20|15|8.7|5.8|130|40|56.5|8.5|80|27|34.8|8.0|0|12|0.0|13.2
97000US3631920|Yonkers City School District, NE|3631920|2014-2018|105|26105|1112|2030|353|7.8|1.3|1885|349|7.2|1.2|14275|655|54.7|1.9|7915|666|30.3|2.0|0|28|0.0|0.1
97000US3631950|York Central School District, NE|3631950|2014-2018|105|950|212|10|14|1.1|1.5|105|78|11.1|8.1|545|180|57.4|10.1|290|71|30.5|7.6|0|17|0.0|3.4
97000US3631980|Yorktown Central School District, NE|3631980|2014-2018|105|3170|313|0|22|0.0|1.0|215|96|6.8|2.9|1865|267|58.8|6.2|1095|234|34.5|6.7|0|22|0.0|1.0
97000US4033603|Binger-Oney Public Schools, NH|4033603|2014-2018|105|405|83|25|14|6.2|3.5|20|12|4.9|3.8|240|56|59.3|6.6|120|34|29.6|6.0|0|9|0.0|4.8
97000US4033602|Fort Cobb-Broxton Schools, NH|4033602|2014-2018|105|375|74|40|24|10.7|6.3|15|10|4.0|2.9|200|47|53.3|7.3|125|34|33.3|7.6|0|9|0.0|5.2
97000US4633360|Hill City School District 51-2, NH|4633360|2014-2018|105|270|105|15|20|5.6|7.5|4|7|1.5|3.2|190|82|70.4|13.8|60|43|22.2|13.5|0|9|0.0|7.1
95000US2733720|Nett Lake Public School District, NH|2733720|2014-2018|105|110|55|4|3|3.6|7.5|15|19|13.6|12.9|90|42|81.8|14.5|0|9|0.0|14.7|0|9|0.0|14.7
97000US4833010|North Lamar Independent School District, NH|4833010|2014-2018|105|2745|318|175|111|6.4|3.9|170|68|6.2|2.4|1705|254|62.1|6.7|695|179|25.3|5.7|0|21|0.0|1.4
97000US4833030|North Zulch Independent School District, NH|4833030|2014-2018|105|340|115|35|28|10.3|8.0|20|24|5.9|7.0|170|87|50.0|16.8|110|59|32.4|15.0|0|13|0.0|11.1
97000US4833120|Northside Independent School District (Bandera, Bexar, and Medina Counties), NH|4833120|2014-2018|105|108980|1974|5375|601|4.9|0.5|8705|767|8.0|0.7|65880|1700|60.5|1.1|29020|1219|26.6|1.0|0|31|0.0|0.1
97000US4833180|Northwest Independent School District, NH|4833180|2014-2018|105|21590|1536|1360|620|6.3|2.8|1535|448|7.1|1.9|13355|1179|61.9|3.3|5340|658|24.7|2.9|0|31|0.0|0.2
97000US4833270|Nursery Independent School District, NH|4833270|2014-2018|105|250|140|4|7|1.6|3.0|20|22|8.0|9.6|165|132|66.0|23.4|65|35|26.0|18.1|0|13|0.0|14.7
97000US4833340|Oakwood Independent School District, NH|4833340|2014-2018|105|360|211|65|61|18.1|15.5|4|11|1.1|3.4|245|169|68.1|17.0|50|34|13.9|6.5|0|13|0.0|10.5
97000US4833360|Odem-Edroy Independent School District, NH|4833360|2014-2018|105|1255|258|95|51|7.6|3.5|35|37|2.8|3.1|780|198|62.2|8.2|345|122|27.5|8.5|0|19|0.0|3.1
97000US4833390|O'Donnell Independent School District, NH|4833390|2014-2018|105|275|89|25|22|9.1|7.2|10|8|3.6|3.6|155|68|56.4|10.8|90|29|32.7|10.7|0|13|0.0|13.5
97000US4833420|Oglesby Independent School District, NH|4833420|2014-2018|105|270|110|4|5|1.5|2.1|15|18|5.6|6.6|200|87|74.1|10.2|50|37|18.5|10.1|0|13|0.0|13.7
97000US4833630|Olney Independent School District, NH|4833630|2014-2018|105|600|134|25|25|4.2|4.4|40|46|6.7|7.7|335|96|55.8|11.4|205|92|34.2|11.4|0|13|0.0|6.4
97000US4833660|Olton Independent School District, NH|4833660|2014-2018|105|570|147|35|26|6.1|4.3|60|50|10.5|8.8|300|106|52.6|9.6|175|69|30.7|10.5|0|13|0.0|6.8
97000US4833690|Onalaska Independent School District, NH|4833690|2014-2018|105|1005|266|0|19|0.0|3.9|80|58|8.0|4.8|650|188|64.7|7.7|275|114|27.4|9.8|0|19|0.0|3.9
97000US4833720|Orange Grove Independent School District, NH|4833720|2014-2018|105|2070|522|160|128|7.7|5.9|175|119|8.5|5.1|975|366|47.1|11.6|760|250|36.7|10.7|0|19|0.0|1.9
97000US4833780|Orangefield Independent School District, NH|4833780|2014-2018|105|2085|455|85|67|4.1|3.1|110|81|5.3|3.6|1180|359|56.6|10.7|710|268|34.1|12.1|0|19|0.0|1.9
97000US4833840|Ore City Independent School District, NH|4833840|2014-2018|105|765|240|70|73|9.2|9.3|40|53|5.2|6.4|410|157|53.6|11.6|240|112|31.4|12.0|0|13|0.0|5.1
97000US4833870|Overton Independent School District, NH|4833870|2014-2018|105|710|189|40|34|5.6|4.7|25|27|3.5|3.7|500|152|70.4|10.0|150|72|21.1|8.5|0|13|0.0|5.5
97000US4833900|Paducah Independent School District, NH|4833900|2014-2018|105|390|97|45|35|11.5|8.7|35|39|9.0|9.3|225|66|57.7|11.3|90|39|23.1|9.3|0|13|0.0|9.7
97000US1733000|Quincy School District 172, NH|1733000|2014-2018|105|6455|411|540|134|8.4|2.1|470|158|7.3|2.4|3805|343|58.9|3.6|1640|222|25.4|3.0|0|26|0.0|0.4
95000US1733030|Raccoon Consolidated School District 1, NH|1733030|2014-2018|105|235|88|0|11|0.0|11.0|30|27|12.8|10.7|205|77|87.2|10.7|0|11|0.0|11.0|0|11|0.0|11.0
97000US1733090|Ramsey Community Unit School District 204, NH|1733090|2014-2018|105|515|101|15|12|2.9|2.5|20|22|3.9|4.2|305|83|59.2|10.7|175|69|34.0|12.4|0|11|0.0|5.2
95000US1733120|Rankin Community School District 98, NH|1733120|2014-2018|105|225|88|0|11|0.0|11.5|10|12|4.4|5.4|215|85|95.6|5.4|0|11|0.0|11.5|0|11|0.0|11.5
95000US1733210|Rantoul City School District 137, NH|1733210|2014-2018|105|1975|345|0|17|0.0|1.4|265|122|13.4|6.6|1710|369|86.6|6.6|0|17|0.0|1.4|0|17|0.0|1.4
96000US1733240|Rantoul Township High School District 193, NH|1733240|2014-2018|105|1055|215|0|17|0.0|2.6|0|17|0.0|2.6|0|17|0.0|2.6|1055|215|100.0|2.6|0|17|0.0|2.6
96000US1733270|Reavis Township High School District 220, NH|1733270|2014-2018|105|2120|275|0|23|0.0|1.3|0|23|0.0|1.3|0|23|0.0|1.3|2120|275|100.0|1.3|0|23|0.0|1.3
97000US1733300|Red Bud Community Unit School District 132, NH|1733300|2014-2018|105|875|184|80|45|9.1|4.7|30|27|3.4|3.3|470|128|53.7|9.4|300|95|34.3|8.9|0|15|0.0|3.1
97000US1733380|Reed Custer Community Unit School District 255U, NH|1733380|2014-2018|105|1375|170|120|82|8.7|5.7|25|18|1.8|1.5|655|109|47.6|6.4|570|131|41.5|7.7|0|15|0.0|2.0
95000US1733390|Rhodes School District 84-5, NH|1733390|2014-2018|105|940|177|15|25|1.6|2.7|155|76|16.5|7.5|770|158|81.9|6.7|0|11|0.0|2.9|0|11|0.0|2.9
96000US1733420|Rich Township High School District 227, NH|1733420|2014-2018|105|3810|563|0|26|0.0|0.7|0|26|0.0|0.7|0|26|0.0|0.7|3810|563|100.0|0.7|0|26|0.0|0.7
95000US1733450|Richland School District 88A, NH|1733450|2014-2018|105|705|187|0|15|0.0|3.8|55|47|7.8|6.7|645|179|91.5|6.7|0|15|0.0|3.8|0|15|0.0|3.8
